1999/12/22, 137.3784726406859
2000/01/07, 147.01561980724483
2000/02/17, 137.4568358416812
2000/02/18, 124.01996391777044
2000/02/28, 144.5845795945496
2000/04/10, 134.51233977583496
2000/04/12, 123.10212220481407
2000/05/17, 154.48238617480882
2000/05/12, 143.93724721527025
2000/06/01, 169.46057066894548
2000/06/02, 136.48347474583045
2000/06/17, 161.13880580480776
2000/07/12, 153.2227655657366
2000/08/02, 164.1644152953083
2000/08/10, 172.14959882257972
2000/07/18, 144.9318710535061
2000/09/23, 165.7925543098595
2000/10/07, 173.68146128507897
2000/11/27, 171.12856442011827
2000/12/16, 183.74913355172566
2001/01/16, 171.45443222154262
2001/02/08, 185.99344822674828
2001/01/29, 176.02272547437047
2001/03/06, 165.2224336062108
2001/03/26, 150.64729620661814
2001/03/29, 183.6697526468214
2001/04/04, 174.27153460254152
2001/05/05, 161.76469370886116
2001/05/22, 153.45005277208662
2001/05/31, 174.9312380319359
2001/06/23, 184.9530772761081
2001/07/05, 157.9304942315909
2001/07/18, 193.84983824038085
2001/07/24, 172.08624675424267
2001/08/17, 183.82851445663005
2001/09/09, 205.00974966257678
2001/09/09, 192.35723667998263
2001/10/29, 208.8685508101545
2001/11/01, 201.16001202740978
2001/12/24, 208.4925278020812
2001/12/17, 203.99126430233105
2002/02/13, 207.55862090598947
2002/04/11, 213.18108906193623
2002/04/14, 201.57581676738482
2002/04/24, 228.02924559654366
2002/06/11, 218.56126857522662
2002/06/04, 239.67163104143998
2002/05/19, 205.92286632166986
2002/06/20, 228.89922824120225
2002/07/10, 249.94728356357746
2002/07/02, 217.56539904097224
2002/07/31, 236.0019292085949
2002/08/07, 258.38041431261763
2002/08/20, 245.5628036525344
2002/09/22, 252.55855732123354
2002/10/05, 236.3782009979132
2002/11/02, 254.52713288705309
2002/11/02, 244.10130153756415
2002/12/01, 236.6044680772497
2003/01/07, 231.33493293014726
2003/01/24, 240.4370222665337
2003/03/03, 235.67747550997797
2003/03/27, 244.5469686179556
2003/04/07, 256.66049470635704
2003/04/26, 265.3588100168359
2003/04/18, 234.4834543987086
2003/05/06, 273.82481128044435
2003/05/07, 302.63262276662067
2003/05/07, 289.08759435977777
2003/05/05, 282.022693823292
2003/05/11, 317.40893720953534
2003/05/08, 243.1940911958003
2003/06/10, 256.5791292788301
2003/06/18, 265.8686796752599
2003/06/26, 307.00121856652265
2003/07/04, 328.5101362578929
2003/07/04, 289.8681732580037
2003/07/04, 278.2917912927883
2003/06/19, 274.7196505720932
2003/07/11, 314.84669800123436
2003/08/27, 333.0646156767791
2003/08/23, 323.1155422621025
2003/09/27, 315.590826483943
2003/11/05, 331.9069774802576
2003/11/10, 307.70416119511685
2003/11/21, 321.31380047310824
2003/11/08, 315.47182262735595
2003/11/14, 294.4325752900029
2003/11/23, 285.58040165218625
2004/01/05, 307.7685673139312
2004/01/02, 319.03007168969276
2004/01/20, 286.9906154552216
2004/01/26, 298.27593410245447
2004/02/25, 317.0825934893731
2004/02/29, 289.14996507077404
2004/03/21, 305.34744971434895
2004/04/30, 333.48720225876986
2004/04/26, 316.956907056608
2004/05/12, 321.15747994112894
2004/06/05, 344.98309154170136
2004/06/17, 331.27027647217074
2004/07/04, 356.55781973806467
2004/06/08, 319.1729573185206
2004/07/31, 343.9430396856078
2004/07/20, 333.26306793903996
2004/08/21, 358.9291243659567
2004/09/24, 347.0507751123048
2004/10/16, 358.893177610027
2004/11/14, 350.0521293263067
2004/11/06, 341.9288167244298
2005/01/02, 353.80287708303655
2005/01/22, 344.8995869534254
2005/02/26, 352.6716991881498
2005/03/31, 347.7653486427165
2005/05/21, 351.94419010542066
2005/06/19, 347.40279162512456
2005/06/18, 378.51018373451075
2005/06/20, 364.12900979600875
2005/07/10, 353.39494743283376
2005/07/25, 385.61193969113066
2005/08/11, 374.9862779386707
2005/08/17, 360.35180173764417
2005/08/13, 354.1005554764278
2005/09/14, 387.53917103564584
2005/10/02, 380.39548022598865
2005/11/05, 404.06597505830416
2005/11/02, 394.6289174803631
2005/11/11, 385.13848929402263
2005/12/08, 373.4165756698159
2005/12/08, 363.0309072781655
2005/12/08, 356.02837745267595
2005/12/16, 400.8426783142635
2006/01/01, 391.5584199781607
2005/12/31, 383.0178851201497
2005/12/30, 347.96176549715926
2006/01/29, 344.0852586145279
2006/02/06, 371.42002563737356
2006/02/04, 361.026539429331
2006/02/06, 393.2665269497629
2006/03/07, 353.10829416512365
2006/02/14, 384.6622038645967
2006/03/17, 341.1553617535671
2006/03/03, 366.00769121207804
2006/04/04, 331.8378198737122
2006/04/23, 352.1400876734874
2006/05/01, 323.45070608280975
2006/05/15, 341.84061571898053
2006/05/27, 308.7725022877213
2006/06/11, 334.49957818851135
2006/06/09, 352.645238886515
2006/06/16, 322.491520148549
2006/07/18, 314.42250629065177
2006/07/23, 343.8471885929513
2006/07/29, 333.0646156767791
2006/07/27, 305.34744971434895
2006/08/30, 353.3067464273845
2006/08/26, 324.78632130818426
2006/08/28, 314.2778015160866
2006/09/14, 341.1515453639082
2006/09/05, 305.6782034847837
2006/09/24, 368.28905839504296
2006/10/20, 353.3508469301091
2006/11/13, 335.87347846570174
2006/11/10, 369.2808648883282
2006/11/23, 362.7190537231842
2006/11/29, 323.2863314817452
2006/12/04, 344.52523382234244
2006/12/19, 354.4379243222712
2006/12/18, 371.56435455538144
2006/12/22, 362.83245501590466
2007/01/09, 335.65441769928304
2007/01/18, 317.1248780890444
2007/01/29, 308.7211381727832
2007/01/11, 351.6397474243935
2007/01/15, 327.30950007121487
